1,1
1,2
1,3
1,4
1,5
1,6
2,1
2,7
2,3
2,8
2,6
3,1
3,7
3,3
3,9
3,6
4,1
4,10
4,3
4,11
4,12
4,13
4,6
5,1
5,7
5,3
5,6
6,1
6,2
6,3
6,4
6,5
6,6
7,1
7,7
7,3
7,8
7,6
8,1
8,7
8,3
8,9
8,6
9,1
9,10
9,3
9,11
9,12
9,13
9,6
10,1
10,7
10,3
10,6
11,1
11,2
11,3
11,4
11,5
11,6
12,1
12,7
12,3
12,8
12,6
13,1
13,7
13,3
13,9
13,6
14,1
14,10
14,3
14,11
14,12
14,13
14,6
15,1
15,7
15,3
15,6
16,14
16,15
16,16
16,17
16,18
16,19
16,20
16,21
17,22
17,15
17,23
17,18
17,20
17,24
18,14
18,15
18,17
18,19
18,20
18,21
19,15
19,16
19,17
19,19
19,20
19,21
20,15
20,17
20,19
20,20
20,21
20,25
21,14
21,15
21,16
21,17
21,18
21,19
21,20
21,21
22,22
22,15
22,23
22,18
22,20
22,24
23,14
23,15
23,17
23,19
23,20
23,21
24,15
24,16
24,17
24,19
24,20
24,21
25,15
25,17
25,19
25,20
25,21
25,25
26,14
26,15
26,16
26,17
26,18
26,19
26,20
26,21
27,22
27,15
27,23
27,18
27,20
27,24
28,14
28,15
28,17
28,19
28,20
28,21
29,15
29,16
29,17
29,19
29,20
29,21
30,15
30,17
30,19
30,20
30,21
30,25
31,1
31,7
31,3
31,6
32,26
32,1
32,10
32,3
32,6
33,1
33,3
33,4
33,6
34,1
34,10
34,3
34,11
34,6
35,1
35,10
35,7
35,3
35,11
35,25
35,6
36,1
36,7
36,3
36,6
37,26
37,1
37,10
37,3
37,6
38,1
38,3
38,4
38,6
39,1
39,10
39,3
39,11
39,6
40,1
40,10
40,7
40,3
40,11
40,25
40,6
41,1
41,7
41,3
41,6
42,26
42,1
42,10
42,3
42,6
43,1
43,3
43,4
43,6
44,1
44,10
44,3
44,11
44,6
45,1
45,10
45,7
45,3
45,11
45,25
45,6
46,1
46,10
46,3
46,27
46,28
46,6
47,3
47,29
47,30
48,1
48,7
48,3
48,31
48,6
49,1
49,10
49,3
49,32
49,33
49,6
50,1
50,7
50,3
50,6
51,34
51,1
51,7
51,3
51,35
51,6
52,1
52,10
52,3
52,27
52,28
52,6
53,3
53,29
53,30
54,1
54,7
54,3
54,31
54,6
55,1
55,10
55,3
55,32
55,33
55,6
56,1
56,7
56,3
56,6
57,34
57,1
57,7
57,3
57,35
57,6
58,1
58,10
58,3
58,27
58,28
58,6
59,3
59,29
59,30
60,1
60,7
60,3
60,31
60,6
61,1
61,10
61,3
61,32
61,33
61,6
62,1
62,7
62,3
62,6
63,34
63,1
63,7
63,3
63,35
63,6
64,36
64,1
64,3
64,37
64,4
64,6
65,1
65,3
65,38
65,39
65,40
65,41
65,42
65,43
65,6
66,1
66,2
66,10
66,7
66,3
66,44
66,4
66,11
66,28
66,5
66,6
67,1
67,10
67,7
67,3
67,11
67,6
68,45
68,1
68,7
68,3
68,46
68,47
68,48
68,6
69,49
69,1
69,3
69,50
69,51
69,52
69,6
69,53
70,36
70,1
70,3
70,37
70,4
70,6
71,1
71,3
71,38
71,39
71,40
71,41
71,42
71,43
71,6
72,1
72,2
72,10
72,7
72,3
72,44
72,4
72,11
72,28
72,5
72,6
73,1
73,10
73,7
73,3
73,11
73,6
74,45
74,1
74,7
74,3
74,46
74,47
74,48
74,6
75,49
75,1
75,3
75,50
75,51
75,52
75,6
75,53
76,36
76,1
76,3
76,37
76,4
76,6
77,1
77,3
77,38
77,39
77,40
77,41
77,42
77,43
77,6
78,1
78,2
78,10
78,7
78,3
78,44
78,4
78,11
78,28
78,5
78,6
79,1
79,10
79,7
79,3
79,11
79,6
80,45
80,1
80,7
80,3
80,46
80,47
80,48
80,6
81,49
81,1
81,3
81,50
81,51
81,52
81,6
81,53
82,15
82,54
82,20
82,21
83,15
83,17
83,19
83,20
84,15
84,19
84,20
85,15
85,17
85,54
85,20
85,21
85,25
86,15
86,17
86,18
86,54
86,20
86,21
86,25
86,24
88,15
88,54
88,20
88,21
89,15
89,17
89,19
89,20
90,15
90,19
90,20
91,15
91,17
91,54
91,20
91,21
91,25
92,15
92,17
92,18
92,54
92,20
92,21
92,25
92,24
93,15
93,55
93,17
93,56
93,20
94,15
94,54
94,20
94,21
95,15
95,17
95,19
95,20
96,15
96,19
96,20
97,15
97,17
97,54
97,20
97,21
97,25
98,15
98,17
98,18
98,54
98,20
98,21
98,25
98,24
99,15
99,55
99,17
99,56
99,20
100,1
100,10
100,3
100,8
100,6
101,1
101,3
101,6
102,1
102,2
102,3
102,11
102,6
103,1
103,3
103,6
104,1
104,8
105,1
105,3
105,57
105,6
106,1
106,10
106,3
106,8
106,6
107,1
107,3
107,6
108,1
108,2
108,3
108,11
108,6
109,1
109,3
109,6
110,1
110,8
111,1
111,3
111,57
111,6
112,1
112,10
112,3
112,8
112,6
113,1
113,3
113,6
114,1
114,2
114,3
114,11
114,6
115,1
115,3
115,6
116,1
116,8
117,1
117,3
117,57
117,6
118,1
118,3
118,15
118,54
118,20
118,21
118,28
118,6
119,1
119,7
119,3
119,58
119,6
120,1
120,3
120,59
120,6
121,1
121,2
121,10
121,3
121,60
121,44
121,61
121,4
121,62
121,28
121,63
121,6
121,64
122,1
122,65
122,7
122,66
122,67
122,68
122,17
122,20
123,1
123,3
123,15
123,54
123,20
123,21
123,28
123,6
124,1
124,7
124,3
124,58
124,6
125,1
125,3
125,59
125,6
126,1
126,2
126,10
126,3
126,60
126,44
126,61
126,4
126,62
126,28
126,63
126,6
126,64
127,1
127,65
127,7
127,66
127,67
127,68
127,17
127,20
128,1
128,3
128,15
128,54
128,20
128,21
128,28
128,6
129,1
129,7
129,3
129,58
129,6
130,1
130,3
130,59
130,6
131,1
131,2
131,10
131,3
131,60
131,44
131,61
131,4
131,62
131,28
131,63
131,6
131,64
132,1
132,65
132,7
132,66
132,67
132,68
132,17
132,20
133,69
133,70
133,71
133,15
133,55
133,17
133,72
133,54
133,20
133,21
133,25
134,16
134,17
134,19
134,20
134,73
134,74
135,14
135,15
135,19
135,20
135,25
136,15
136,17
136,20
136,21
137,15
137,16
137,17
137,19
137,20
138,69
138,70
138,71
138,15
138,55
138,17
138,72
138,54
138,20
138,21
138,25
139,16
139,17
139,19
139,20
139,73
139,74
140,14
140,15
140,19
140,20
140,25
141,15
141,17
141,20
141,21
142,15
142,16
142,17
142,19
142,20
143,69
143,70
143,71
143,15
143,55
143,17
143,72
143,54
143,20
143,21
143,25
144,16
144,17
144,19
144,20
144,73
144,74
145,14
145,15
145,19
145,20
145,25
146,15
146,17
146,20
146,21
147,15
147,16
147,17
147,19
147,20
148,1
148,10
148,7
148,3
148,44
148,11
148,28
148,6
149,1
149,3
149,6
150,1
150,7
150,3
150,75
151,1
151,10
151,7
151,3
151,6
152,1
152,7
152,3
152,6
153,76
153,1
153,3
153,4
153,77
153,28
154,78
154,1
154,7
154,3
154,6
155,1
155,10
155,7
155,3
155,44
155,11
155,28
155,6
156,1
156,3
156,6
157,1
157,7
157,3
157,75
158,1
158,10
158,7
158,3
158,6
159,1
159,7
159,3
159,6
160,76
160,1
160,3
160,4
160,77
160,28
161,78
161,1
161,7
161,3
161,6
162,1
162,10
162,7
162,3
162,44
162,11
162,28
162,6
163,1
163,3
163,6
164,1
164,7
164,3
164,75
165,1
165,10
165,7
165,3
165,6
166,1
166,7
166,3
166,6
167,76
167,1
167,3
167,4
167,77
167,28
168,78
168,1
168,7
168,3
168,6
169,15
169,35
169,17
169,19
169,54
169,20
169,21
170,15
170,16
170,17
170,19
170,20
171,15
171,35
171,19
171,20
171,24
172,15
172,17
172,19
172,20
172,21
173,15
173,16
173,18
173,19
173,20
173,21
173,24
174,15
174,35
174,17
174,19
174,54
174,20
174,21
175,15
175,16
175,17
175,19
175,20
176,15
176,35
176,19
176,20
176,24
177,15
177,17
177,19
177,20
177,21
178,15
178,16
178,18
178,19
178,20
178,21
178,24
179,15
179,35
179,17
179,19
179,54
179,20
179,21
180,15
180,16
180,17
180,19
180,20
181,15
181,35
181,19
181,20
181,24
182,15
182,17
182,19
182,20
182,21
183,15
183,16
183,18
183,19
183,20
183,21
183,24
184,1
184,7
184,3
184,6
185,1
185,3
185,6
186,1
186,3
187,1
187,2
187,10
187,3
187,60
187,6
188,1
188,5
188,6
189,3
189,6
190,1
190,10
190,3
190,6
191,1
191,10
191,3
191,5
191,6
192,1
192,7
192,3
192,6
193,1
193,3
193,6
194,1
194,3
195,1
195,2
195,10
195,3
195,60
195,6
196,1
196,5
196,6
197,3
197,6
198,1
198,10
198,3
198,6
199,1
199,10
199,3
199,5
199,6
200,1
200,7
200,3
200,6
201,1
201,3
201,6
202,1
202,3
203,1
203,2
203,10
203,3
203,60
203,6
204,1
204,5
204,6
205,3
205,6
206,1
206,10
206,3
206,6
207,1
207,10
207,3
207,5
207,6
208,16
208,19
208,20
208,21
209,14
209,15
209,16
209,19
209,20
210,15
210,19
210,20
211,1
211,7
211,3
211,15
211,20
211,6
212,15
212,20
213,79
213,15
213,17
213,18
213,20
213,24
214,15
214,17
214,19
214,20
214,21
215,16
215,19
215,20
215,21
216,14
216,15
216,16
216,19
216,20
217,15
217,19
217,20
218,1
218,7
218,3
218,15
218,20
218,6
219,15
219,20
220,79
220,15
220,17
220,18
220,20
220,24
221,15
221,17
221,19
221,20
221,21
222,16
222,19
222,20
222,21
223,14
223,15
223,16
223,19
223,20
224,15
224,19
224,20
225,1
225,7
225,3
225,15
225,20
225,6
226,15
226,20
227,79
227,15
227,17
227,18
227,20
227,24
228,15
228,17
228,19
228,20
228,21
229,1
229,7
229,3
229,80
229,35
229,81
229,5
229,6
230,1
230,10
230,3
230,11
230,82
230,35
230,83
230,6
231,1
231,7
231,3
231,80
231,6
232,1
232,7
232,3
232,84
232,85
232,86
232,6
233,1
233,10
233,3
233,11
233,6
234,1
234,7
234,3
234,6
235,1
235,3
235,6
236,1
236,3
236,4
236,87
236,6
237,1
237,7
237,3
237,80
237,35
237,81
237,5
237,6
238,1
238,10
238,3
238,11
238,82
238,35
238,83
238,6
239,1
239,7
239,3
239,80
239,6
240,1
240,7
240,3
240,84
240,85
240,86
240,6
241,1
241,10
241,3
241,11
241,6
242,1
242,7
242,3
242,6
243,1
243,3
243,6
244,1
244,3
244,4
244,87
244,6
245,1
245,7
245,3
245,80
245,35
245,81
245,5
245,6
246,1
246,10
246,3
246,11
246,82
246,35
246,83
246,6
247,1
247,7
247,3
247,80
247,6
248,1
248,7
248,3
248,84
248,85
248,86
248,6
249,1
249,10
249,3
249,11
249,6
250,1
250,7
250,3
250,6
251,1
251,3
251,6
252,1
252,3
252,4
252,87
252,6
253,88
253,15
253,20
253,21
254,15
254,16
254,19
254,20
254,21
255,15
255,17
255,20
256,88
256,15
257,15
257,20
258,18
258,19
258,54
258,20
258,21
258,89
258,25
258,24
259,88
259,15
259,20
259,21
260,15
260,16
260,19
260,20
260,21
261,15
261,17
261,20
262,88
262,15
263,15
263,20
264,18
264,19
265,88
265,15
265,20
265,21
266,15
266,16
266,19
266,20
266,21
267,15
267,17
267,20
268,88
268,15
269,15
269,20
270,18
270,19
271,1
271,3
271,60
271,90
271,91
271,6
272,1
272,7
272,3
272,44
272,4
272,6
273,1
273,10
273,7
273,3
273,11
273,6
274,1
274,2
274,3
274,16
274,92
274,20
274,93
275,1
275,3
275,6
276,1
276,3
276,60
276,90
276,91
276,6
277,1
277,7
277,3
277,44
277,4
277,6
278,1
278,10
278,7
278,3
278,11
278,6
279,1
279,2
279,3
279,16
279,92
279,20
279,93
280,1
280,3
280,6
281,1
281,3
281,60
281,90
281,91
281,6
282,1
282,7
282,3
282,44
282,4
282,6
283,1
283,10
283,7
283,3
283,11
283,6
284,1
284,2
284,3
284,16
284,92
284,20
284,93
285,1
285,3
285,6
286,15
286,16
286,17
286,19
286,20
286,21
287,15
287,19
287,20
287,21
288,15
288,20
288,21
288,25
289,15
289,17
289,20
290,15
290,17
290,20
290,21
290,74
291,15
291,16
291,17
291,19
291,20
291,21
292,79
292,15
292,17
292,18
292,19
292,20
292,21
293,15
293,16
293,17
293,19
293,20
293,21
294,15
294,19
294,20
294,21
295,15
295,20
295,21
295,25
296,15
296,17
296,20
297,15
297,17
297,20
297,21
297,74
298,15
298,16
298,17
298,19
298,20
298,21
299,79
299,15
299,17
299,18
299,19
299,20
299,21
300,15
300,16
300,17
300,19
300,20
300,21
301,15
301,19
301,20
301,21
302,15
302,20
302,21
302,25
303,15
303,17
303,20
304,15
304,17
304,20
304,21
304,74
305,15
305,16
305,17
305,19
305,20
305,21
306,79
306,15
306,17
306,18
306,19
306,20
306,21
307,1
307,3
307,15
307,4
307,20
307,5
307,6
308,1
308,94
308,95
308,3
308,96
308,97
308,98
308,99
308,100
308,6
309,1
309,2
309,10
309,7
309,3
309,44
309,4
309,6
310,1
310,7
310,3
310,8
310,6
311,1
311,7
311,3
311,15
311,17
311,20
311,6
